Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
circuit_type,"This argument can be used to specify the circuit type that will be used
to transmit traffic. For traffic_generator ixnetwork_540:If the
parameter is configured as raw the traffic endpoints must be raw. If it
is configured to anything else it will accept all the endpoint types.
For example, if circuit_type is vpls and emulation_src_handle is a pppox
handle it will ignore the 'vpls' restriction and use the pppox handle as
source. For traffic_generator ixnetwork the valid choices are:
Valid options are:
vpls
	
VPLS traffic will be sent by the transmit port.
l2vpn
	
L2VPN encapsulated traffic will be sent by the transmit port.
l3vpn
	
L3VPN encapsulated traffic will be sent by the transmit port.
mpls
	
MPLS encapsulated traffic will be sent by the transmit port.
6pe
	
6PE encapsulated traffic will be sent by the transmit port.
6vpe
	
6VPE encapsulated traffic will be sent by the transmit port.
none
	
no MPLS encapsulation will be used by the transmit port.
stp
	
L2 with 802.1q encapsulated traffic will be sent by the transmit port.
mac_in_mac
	
stacked vlan encapsulation will be used by the transmit port.
raw
	
if selected, traffic is sent on a port-to-port basis, without the use of
protocol interfaces. Configuration of source and destination addresses
and other information is manually configured. If this type of circuit is
selected, the configuration of the -src_dest_mesh and -route_mesh
arguments is disabled.
quick_flows
	
if selected, the traffic configuration will use IxNetwork quick flow
streams instead of L2L3 streams. This option also allows the
configuration and use of UDFs. Note that when using quick flows there
are some tracking limitations to be considered: 1. The tracking option
operates across ALL quick flows (per traffic item) 2. The track_by field
can only support values: none, all custom modes, endpoint_pair,
source_dest_value_pair, dest_endpoint, source_endpoint,
source_dest_port_pair, source_port.
application
	
Deprecated value. It was used to set Applib Legacy Traffic.
DEFAULT
	
none
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork ixnetwork_540' |",opt,"6pe,none,6vpe,application,quick_flows,mpls,l2vpn,l3vpn,raw,stp,vpls,mac_in_mac",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
command_response,"Set Command Response bit.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos' |",flag,,IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
convert_to_raw,"If this parameter is 1 the traffic item being created will be
transformed into a raw traffic item allowing to modify fields of the
packet that are normally configured from the learned info of the traffic
endpoitns. For example, if two IPv4 interfaces are used as traffic
endpoints, ip_src_addr and ip_dst_addr cannot be configured
Valid options are:
0
	
disable
1
	
enable
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
csrc_list,"Specifies the CSRC list which identifies the contributing sources for
the payload contained in this packet. The number of identifiers is given
by the CC field. If there are more than 15 contributing sources, only 15
may be identified. CSRC identifiers are inserted by mixers, using the
SSRC identifiers of contributing sources. Note: 0 to 15 items, 32 bits
each and is required if csrc_count is > 0
DEFAULT
	Not supported
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= '' |",,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
custom_offset,"This argument can be used to specify the offset from the beginning of
the packet where the custom-defined value will be inserted (in bytes).
Valid only for traffic_generator ixnetwork/ixnetwork_540 and track_by
custom_8bit/custom_16bit/custom_24bit/custom_32bit.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
custom_values,"Configure the values to be inserted at custom_offset. A list of values
is accepted. Valid only for traffic_generator ixnetwork_540 and track_by
custom_8bit/custom_16bit/custom_24bit/custom_32bit.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
data_pattern,"Payload value in bytes. For example, you can specify a custom payload
pattern like the following using option 'data_pattern':00 44 00 44
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
data_pattern_mode,"incr_byte Data patterm increments each byte in the packet payload.
decr_byte Data patterm decrements each byte in the packet payload. Valid
only for traffic_generator ixos/ixnetwork/ixnetwork_540. incr_word Data
patterm increments each word in the packet payload. Valid only for
traffic_generator ixnetwork/ixnetwork_540. decr_byte Data patterm
decrements each word in the packet payload. Valid only for
traffic_generator ixnetwork/ixnetwork_540. fixed Data patterm is idle
for each byte in the packet payload. Valid only for traffic_generator
ixos/ixnetwork/ixnetwork_540. For traffic_generator ixnetwork, you can
set data_pattern as one of the predefined patterns '00 FF 00 FF', 'DE AD
BE EF', '00 11 22 33', 'AA 77 AA 77', or you can set any other type of
pattern which will pass as a user defined pattern. random Data patterm
is random for the packet payload. Valid only for traffic_generator
ixos/ixnetwork_540. repeating Data patterm repeats for the packet
payload. Valid only for traffic_generator ixos/ixnetwork/ixnetwork_540.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork ixnetwork_540' |",opt,"incr_word,random,incr_byte,decr_byte,repeating,fixed,decr_word","IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
data_tos,"The TOS value when -enable_data is enabled.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
data_tos_count,"Numeric value which configures the number of times the data_tos is
incremeneted or decremented when data_tos_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
data_tos_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with data_tos_step and data_tos_count.
decr
	
the value is decremented as specified with data_tos_step and data_tos_count.
list
	
Parameter -data_tos contains a list of values. Each packet will use one
of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
data_tos_step,"Step value used to modify data_tos when data_tos_mode is incr or decr.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
data_tos_tracking,"Not defined
Valid options are:
0
	
disable tracking by data_tos
1
	
enable tracking by data_tos
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
destination_filter,"This parameter filter on the available destination endpoints that can be
provided with emulation_dst_handle.
Valid options are:
all
	
There are no filters applied
ethernet
	
Ethernet endpoints only (for raw trafic only)
atm
	
ATM endpoints only (for raw trafic only)
framerelay
	
Frame Relay endpoints only (for raw trafic only)
hdlc
	
HDLC endpoints only (for raw trafic only)
ppp
	
PPP endpoints only (for raw trafic only)
none
	
non MPLS endpoints only
l2vpn
	
L2VPN endpoints only
l3vpn
	
L3VPN endpoints only
mpls
	
MPLS endpoints only
6pe
	
6PE endpoints only
6vpe
	
6VPE endpoints only
bgpvpls
	
VPLS endpoints only
mac_in_mac
	
MAC in MAC endpoints only
data_center_bridging
	
Data Center and Bridging endpoints only
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"6pe,all,6vpe,atm,mpls,none,hdlc,l3vpn,ppp,framerelay,data_center_bridging,ethernet,l2vpn,mac_in_mac,bgpvpls",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_boot_filename,"Boot file name, null terminated string; 'generic' name or null in
DHCPDISCOVER, fully qualified directory-path name DHCPOFFER.(DEFAULT = '')
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_boot_filename_tracking,"Not defined
Valid options are:
0
	
disable tracking by dhcp_boot_filename
1
	
enable tracking by dhcp_boot_filename
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_client_hw_addr,"Client hardware address. Must be in the form of a string of hex data.
DEFAULT
	
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_client_hw_addr_count,"Numeric value which configures the number of times the
dhcp_client_hw_addr is incremeneted or decremented when
dhcp_client_hw_addr_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_client_hw_addr_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with dhcp_client_hw_addr_step and
dhcp_client_hw_addr_count.
decr
	
the value is decremented as specified with dhcp_client_hw_addr_step and
dhcp_client_hw_addr_count.
list
	
Parameter -dhcp_client_hw_addr contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_client_hw_addr_step,"Step value used to modify dhcp_client_hw_addr when
dhcp_client_hw_addr_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_client_hw_addr_tracking,"Not defined
Valid options are:
0
	
disable tracking by dhcp_client_hw_addr
1
	
enable tracking by dhcp_client_hw_addr
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_client_ip_addr,"Client IP address. Only filled in if client is in BOUND, RENEW, or
REBINDING state and can respond to ARP requests.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",ip,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_client_ip_addr_count,"Numeric value which configures the number of times the
dhcp_client_ip_addr is incremeneted or decremented when
dhcp_client_ip_addr_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_client_ip_addr_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with dhcp_client_ip_addr_step and
dhcp_client_ip_addr_count.
decr
	
the value is decremented as specified with dhcp_client_ip_addr_step and
dhcp_client_ip_addr_count.
list
	
Parameter -dhcp_client_ip_addr contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_client_ip_addr_step,"Step value used to modify dhcp_client_ip_addr when
dhcp_client_ip_addr_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",ip,,IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_client_ip_addr_tracking,"Not defined
Valid options are:
0
	
disable tracking by dhcp_client_ip_addr
1
	
enable tracking by dhcp_client_ip_addr
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_flags,"Tells whether to broadcast or not.
Valid options are:
broadcast
	
broadcast
no_broadcast
	
no_broadcast
DEFAULT
	
no_broadcast
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",opt,"broadcast,no_broadcast","IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_flags_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -dhcp_flags contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_flags_tracking,"Not defined
Valid options are:
0
	
disable tracking by dhcp_flags
1
	
enable tracking by dhcp_flags
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_hops,"Set to zero by client.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",numeric,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_hops_count,"Numeric value which configures the number of times the dhcp_hops is
incremeneted or decremented when dhcp_hops_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_hops_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with dhcp_hops_step and
dhcp_hops_count.
decr
	
the value is decremented as specified with dhcp_hops_step and
dhcp_hops_count.
list
	
Parameter -dhcp_hops contains a list of values. Each packet will use one
of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_hops_step,"Step value used to modify dhcp_hops when dhcp_hops_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_hops_tracking,"Not defined
Valid options are:
0
	
disable tracking by dhcp_hops
1
	
enable tracking by dhcp_hops
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_hw_len,"Hardware address length.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |",numeric,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
dhcp_hw_len_count,"Numeric value which configures the number of times the dhcp_hw_len is
incremeneted or decremented when dhcp_hw_len_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
